Batch_ID,Machine_ID,Line_ID,Product_ID,Temperature,Pressure,Speed,Vibration,Humidity,Operator,Shift,Production_Time,Has_Defect,Defect_Type,Defect_Status
BAT-12511,M-06,Line-3,PROD-D40,76.6,8.93,1259,2.1,43.0,Op-Alice,Night,2026-03-21 11:29,0,None,PASS
BAT-12512,M-02,Line-1,PROD-B20,76.5,8.37,1269,2.26,45.2,Op-David,Afternoon,2026-04-14 11:29,1,Dimensional Deviation,SCRAP
BAT-12513,M-01,Line-1,PROD-C30,73.0,9.18,1230,2.32,44.3,Op-Bob,Morning,2026-05-08 11:29,0,None,PASS
BAT-12514,M-08,Line-4,PROD-B20,74.2,8.22,1253,2.84,46.0,Op-Frank,Afternoon,2026-08-08 11:29,0,None,PASS
BAT-12515,M-02,Line-1,PROD-A10,76.1,9.06,1179,1.9,42.3,Op-Bob,Morning,2026-03-15 11:29,0,None,PASS
BAT-12516,M-01,Line-1,PROD-D40,75.7,8.3,1260,2.33,46.5,Op-David,Afternoon,2026-08-07 11:29,0,None,PASS
BAT-12517,M-06,Line-3,PROD-A10,76.5,9.63,1161,1.89,49.2,Op-David,Afternoon,2026-02-18 11:29,0,None,PASS
BAT-12518,M-07,Line-4,PROD-A10,78.2,7.76,1367,5.12,50.4,Op-Alice,Morning,2026-04-18 11:29,0,None,PASS
BAT-12519,M-06,Line-3,PROD-D40,74.2,9.2,1193,1.48,45.2,Op-David,Night,2026-04-13 11:29,0,None,PASS
BAT-12520,M-03,Line-2,PROD-A10,74.6,8.97,1178,2.45,45.2,Op-Alice,Morning,2026-03-04 11:29,0,None,PASS
BAT-12521,M-04,Line-2,PROD-D40,88.3,10.99,1394,4.74,72.6,Op-Frank,Night,2026-05-16 11:29,1,Surface Crack,REWORK
BAT-12522,M-03,Line-2,PROD-D40,77.2,8.2,1261,2.45,48.5,Op-Alice,Night,2026-02-20 11:29,0,None,PASS
BAT-12523,M-03,Line-2,PROD-C30,76.2,9.36,1244,2.23,43.0,Op-Bob,Night,2026-08-08 11:29,0,None,PASS
BAT-12524,M-06,Line-3,PROD-A10,71.9,8.12,1203,1.87,49.9,Op-Elena,Morning,2026-03-10 11:29,0,None,PASS
BAT-12525,M-05,Line-3,PROD-A10,76.5,8.61,1321,2.38,51.3,Op-Charlie,Morning,2026-05-02 11:29,0,None,PASS
BAT-12526,M-08,Line-4,PROD-B20,73.5,8.41,1233,2.29,53.8,Op-Bob,Night,2026-06-11 11:29,0,None,PASS
BAT-12527,M-04,Line-2,PROD-A10,90.0,9.24,1520,4.06,71.3,Op-Bob,Afternoon,2026-07-01 11:29,1,Surface Crack,REWORK
BAT-12528,M-02,Line-1,PROD-B20,72.8,7.74,1121,2.12,52.7,Op-Frank,Morning,2026-06-20 11:29,0,None,PASS
BAT-12529,M-02,Line-1,PROD-D40,75.7,8.15,1150,2.12,50.7,Op-Elena,Morning,2026-07-04 11:29,0,None,PASS
BAT-12530,M-07,Line-4,PROD-C30,77.6,7.8,1328,2.14,61.1,Op-Bob,Afternoon,2026-05-25 11:29,0,None,PASS
BAT-12531,M-07,Line-4,PROD-A10,76.1,6.23,1405,3.47,54.0,Op-Charlie,Afternoon,2026-02-17 11:29,1,Dimensional Deviation,SCRAP
BAT-12532,M-06,Line-3,PROD-D40,70.4,7.73,1303,2.08,53.8,Op-David,Night,2026-04-08 11:29,0,None,PASS
BAT-12533,M-03,Line-2,PROD-D40,77.1,8.13,1147,1.77,42.7,Op-Elena,Night,2026-05-25 11:29,0,None,PASS
BAT-12534,M-03,Line-2,PROD-B20,75.6,8.41,1165,2.57,47.3,Op-Elena,Night,2026-04-24 11:29,0,None,PASS
BAT-12535,M-02,Line-1,PROD-D40,77.2,8.66,1220,1.77,41.2,Op-Elena,Morning,2026-05-27 11:29,1,Surface Crack,SCRAP
BAT-12536,M-03,Line-2,PROD-A10,78.2,8.91,1146,1.38,46.3,Op-Charlie,Afternoon,2026-05-21 11:29,0,None,PASS
BAT-12537,M-06,Line-3,PROD-C30,82.1,7.98,1233,2.33,46.7,Op-Elena,Night,2026-05-04 11:29,0,None,PASS
BAT-12538,M-08,Line-4,PROD-D40,76.8,8.64,1265,2.5,59.8,Op-David,Night,2026-07-10 11:29,0,None,PASS
BAT-12539,M-03,Line-2,PROD-D40,76.0,9.2,1205,2.03,54.1,Op-Charlie,Morning,2026-08-06 11:29,0,None,PASS
BAT-12540,M-06,Line-3,PROD-A10,74.3,8.77,1168,3.01,44.1,Op-Charlie,Night,2026-04-19 11:29,0,None,PASS
BAT-12541,M-05,Line-3,PROD-B20,74.0,9.27,1261,2.43,53.7,Op-Charlie,Afternoon,2026-04-12 11:29,0,None,PASS
BAT-12542,M-06,Line-3,PROD-C30,68.5,9.03,1259,2.68,37.3,Op-Bob,Afternoon,2026-06-22 11:29,0,None,PASS
BAT-12543,M-05,Line-3,PROD-C30,73.5,8.85,1196,1.88,43.5,Op-Elena,Afternoon,2026-07-31 11:29,0,None,PASS
BAT-12544,M-03,Line-2,PROD-C30,75.1,8.47,1206,2.42,45.5,Op-Bob,Night,2026-08-04 11:29,0,None,PASS
BAT-12545,M-06,Line-3,PROD-B20,73.1,8.57,1261,2.07,46.0,Op-David,Night,2026-06-23 11:29,0,None,PASS
BAT-12546,M-05,Line-3,PROD-B20,79.6,8.94,1205,2.57,49.9,Op-Bob,Night,2026-07-22 11:29,0,None,PASS
BAT-12547,M-03,Line-2,PROD-D40,67.0,8.59,1176,1.91,54.8,Op-Charlie,Morning,2026-05-21 11:29,0,None,PASS
BAT-12548,M-05,Line-3,PROD-D40,72.7,8.32,1177,1.87,45.8,Op-Elena,Afternoon,2026-03-19 11:29,0,None,PASS
BAT-12549,M-02,Line-1,PROD-C30,78.3,8.89,1198,1.52,48.0,Op-Alice,Afternoon,2026-06-30 11:29,0,None,PASS
BAT-12550,M-01,Line-1,PROD-A10,72.8,8.78,1239,2.3,50.2,Op-Bob,Afternoon,2026-06-16 11:29,0,None,PASS
BAT-12551,M-05,Line-3,PROD-D40,75.8,8.84,1142,2.1,42.6,Op-Bob,Afternoon,2026-02-23 11:29,0,None,PASS
BAT-12552,M-08,Line-4,PROD-A10,72.6,8.7,1242,1.95,53.2,Op-David,Afternoon,2026-05-20 11:29,0,None,PASS
BAT-12553,M-03,Line-2,PROD-B20,75.1,8.2,1333,2.66,48.3,Op-Alice,Afternoon,2026-02-23 11:29,0,None,PASS
BAT-12554,M-02,Line-1,PROD-C30,73.8,9.3,1180,2.01,49.2,Op-Alice,Night,2026-06-27 11:29,0,None,PASS
BAT-12555,M-02,Line-1,PROD-D40,74.5,9.25,1295,2.67,43.5,Op-Bob,Morning,2026-07-29 11:29,0,None,PASS
BAT-12556,M-01,Line-1,PROD-A10,78.7,8.1,1237,2.89,48.5,Op-Charlie,Night,2026-04-21 11:29,0,None,PASS
BAT-12557,M-04,Line-2,PROD-B20,85.9,9.28,1475,7.04,60.0,Op-Bob,Night,2026-07-14 11:29,1,Surface Crack,REWORK
BAT-12558,M-06,Line-3,PROD-B20,76.5,8.43,1342,1.83,53.1,Op-Bob,Morning,2026-07-01 11:29,0,None,PASS
BAT-12559,M-04,Line-2,PROD-B20,83.5,9.66,1188,7.01,64.9,Op-David,Morning,2026-06-28 11:29,1,Surface Crack,SCRAP
BAT-12560,M-02,Line-1,PROD-C30,71.8,9.39,1221,2.44,46.9,Op-David,Morning,2026-03-06 11:29,0,None,PASS
BAT-12561,M-07,Line-4,PROD-B20,70.0,6.55,1407,3.21,50.3,Op-Bob,Afternoon,2026-07-16 11:29,1,Dimensional Deviation,REWORK
BAT-12562,M-04,Line-2,PROD-C30,83.8,10.18,1404,4.52,44.3,Op-Alice,Morning,2026-04-12 11:29,1,Surface Crack,REWORK
BAT-12563,M-07,Line-4,PROD-D40,81.0,5.7,1343,4.32,57.8,Op-Bob,Morning,2026-03-07 11:29,1,Surface Crack,REWORK
BAT-12564,M-08,Line-4,PROD-D40,73.5,8.74,1225,2.69,47.7,Op-Bob,Night,2026-05-19 11:29,0,None,PASS
BAT-12565,M-07,Line-4,PROD-A10,73.3,6.83,1319,2.36,54.2,Op-Elena,Afternoon,2026-04-03 11:29,0,None,PASS
BAT-12566,M-08,Line-4,PROD-D40,76.3,9.35,1152,1.96,53.9,Op-Elena,Afternoon,2026-05-03 11:29,1,Contamination,SCRAP
BAT-12567,M-08,Line-4,PROD-B20,75.5,8.58,1158,2.44,45.3,Op-Charlie,Morning,2026-03-01 11:29,0,None,PASS
BAT-12568,M-07,Line-4,PROD-B20,72.8,6.48,1515,2.84,51.4,Op-David,Morning,2026-04-06 11:29,1,Dimensional Deviation,REWORK
BAT-12569,M-04,Line-2,PROD-C30,80.5,8.2,1483,4.61,66.8,Op-Bob,Afternoon,2026-07-13 11:29,1,Surface Crack,SCRAP
BAT-12570,M-04,Line-2,PROD-A10,84.0,8.82,1371,5.25,50.7,Op-David,Night,2026-02-15 11:29,1,Surface Crack,REWORK
BAT-12571,M-07,Line-4,PROD-A10,78.3,6.44,1444,1.8,57.0,Op-David,Afternoon,2026-06-04 11:29,0,None,PASS
BAT-12572,M-02,Line-1,PROD-D40,70.4,8.2,1249,2.04,49.2,Op-Charlie,Afternoon,2026-04-09 11:29,0,None,PASS
BAT-12573,M-05,Line-3,PROD-D40,73.5,8.46,1277,2.43,51.7,Op-Bob,Morning,2026-04-07 11:29,0,None,PASS
BAT-12574,M-04,Line-2,PROD-A10,82.0,8.2,1336,4.88,68.3,Op-David,Afternoon,2026-02-22 11:29,1,Surface Crack,REWORK
BAT-12575,M-03,Line-2,PROD-A10,72.8,8.53,1272,2.4,46.2,Op-Elena,Night,2026-07-01 11:29,0,None,PASS
BAT-12576,M-02,Line-1,PROD-C30,74.9,8.87,1238,2.49,48.0,Op-David,Morning,2026-04-26 11:29,0,None,PASS
BAT-12577,M-07,Line-4,PROD-C30,73.0,6.78,1196,1.4,52.3,Op-Bob,Morning,2026-05-25 11:29,1,Dimensional Deviation,REWORK
BAT-12578,M-04,Line-2,PROD-A10,86.0,9.47,1547,4.74,71.7,Op-Elena,Morning,2026-07-06 11:29,1,Surface Crack,SCRAP
BAT-12579,M-03,Line-2,PROD-C30,72.6,8.23,1101,1.72,48.6,Op-Elena,Afternoon,2026-05-29 11:29,0,None,PASS
BAT-12580,M-04,Line-2,PROD-A10,86.2,11.5,1444,6.2,59.7,Op-Bob,Night,2026-03-01 11:29,1,Surface Crack,REWORK
BAT-12581,M-03,Line-2,PROD-A10,75.4,9.42,1201,2.18,42.9,Op-David,Night,2026-05-15 11:29,0,None,PASS
BAT-12582,M-03,Line-2,PROD-B20,74.6,8.18,1290,1.83,46.4,Op-Bob,Morning,2026-05-04 11:29,0,None,PASS
BAT-12583,M-05,Line-3,PROD-A10,74.3,8.21,1228,2.47,54.1,Op-Elena,Night,2026-02-24 11:29,0,None,PASS
BAT-12584,M-03,Line-2,PROD-A10,75.3,9.25,1261,2.1,44.2,Op-David,Morning,2026-03-15 11:29,0,None,PASS
BAT-12585,M-06,Line-3,PROD-C30,75.5,9.05,1282,2.03,52.0,Op-David,Morning,2026-06-06 11:29,0,None,PASS
BAT-12586,M-02,Line-1,PROD-B20,76.2,7.71,1195,2.47,56.7,Op-Bob,Night,2026-07-15 11:29,0,None,PASS
BAT-12587,M-02,Line-1,PROD-D40,72.0,7.65,1200,2.27,42.2,Op-Bob,Morning,2026-04-24 11:29,0,None,PASS
BAT-12588,M-08,Line-4,PROD-D40,82.0,8.71,1239,2.43,41.6,Op-Elena,Night,2026-05-24 11:29,0,None,PASS
BAT-12589,M-08,Line-4,PROD-C30,72.7,7.99,1151,2.04,49.9,Op-Elena,Night,2026-05-24 11:29,0,None,PASS
BAT-12590,M-07,Line-4,PROD-B20,78.6,4.09,1294,4.23,50.8,Op-Elena,Afternoon,2026-03-14 11:29,0,None,PASS
BAT-12591,M-04,Line-2,PROD-A10,87.4,6.87,1540,4.58,70.5,Op-Elena,Afternoon,2026-04-27 11:29,1,Surface Crack,SCRAP
BAT-12592,M-07,Line-4,PROD-D40,70.6,3.99,1509,3.7,55.7,Op-Charlie,Afternoon,2026-02-16 11:29,1,Dimensional Deviation,REWORK
BAT-12593,M-01,Line-1,PROD-B20,73.8,8.51,1228,2.49,52.1,Op-David,Night,2026-03-19 11:29,0,None,PASS
BAT-12594,M-03,Line-2,PROD-C30,74.6,8.51,1262,1.51,46.6,Op-David,Morning,2026-03-18 11:29,1,Dimensional Deviation,SCRAP
BAT-12595,M-05,Line-3,PROD-D40,72.0,8.61,1141,1.78,46.9,Op-David,Afternoon,2026-06-09 11:29,0,None,PASS
BAT-12596,M-04,Line-2,PROD-D40,87.5,10.23,1344,5.08,81.5,Op-Bob,Afternoon,2026-02-23 11:29,1,Surface Crack,REWORK
BAT-12597,M-02,Line-1,PROD-C30,73.8,9.16,1253,3.07,42.1,Op-Charlie,Morning,2026-05-10 11:29,0,None,PASS
BAT-12598,M-07,Line-4,PROD-D40,75.7,7.29,1391,3.78,53.8,Op-Alice,Night,2026-04-26 11:29,1,Dimensional Deviation,REWORK
BAT-12599,M-08,Line-4,PROD-A10,78.5,9.3,1248,2.57,44.0,Op-David,Morning,2026-05-11 11:29,0,None,PASS
BAT-12600,M-05,Line-3,PROD-B20,76.8,8.85,1242,1.94,50.3,Op-Alice,Morning,2026-03-19 11:29,0,None,PASS
BAT-12601,M-05,Line-3,PROD-A10,78.5,8.25,1167,1.99,50.1,Op-Alice,Night,2026-04-06 11:29,0,None,PASS
BAT-12602,M-06,Line-3,PROD-A10,73.6,8.78,1250,2.59,46.3,Op-David,Afternoon,2026-05-06 11:29,0,None,PASS
BAT-12603,M-08,Line-4,PROD-C30,75.7,8.49,1235,2.1,47.4,Op-Elena,Afternoon,2026-04-23 11:29,0,None,PASS
BAT-12604,M-02,Line-1,PROD-D40,75.3,8.6,1161,2.83,51.3,Op-David,Afternoon,2026-06-21 11:29,1,Contamination,SCRAP
BAT-12605,M-02,Line-1,PROD-B20,70.4,8.1,1170,1.74,49.6,Op-David,Afternoon,2026-07-29 11:29,0,None,PASS
BAT-12606,M-05,Line-3,PROD-B20,78.9,8.88,1296,1.89,47.7,Op-Bob,Morning,2026-03-05 11:29,0,None,PASS
BAT-12607,M-05,Line-3,PROD-D40,73.6,8.33,1252,1.63,39.0,Op-Bob,Morning,2026-02-21 11:29,0,None,PASS
BAT-12608,M-03,Line-2,PROD-B20,78.5,8.55,1239,1.65,48.3,Op-David,Night,2026-03-31 11:29,0,None,PASS
BAT-12609,M-03,Line-2,PROD-D40,80.3,8.29,1167,1.76,53.9,Op-Elena,Night,2026-04-16 11:29,0,None,PASS
BAT-12610,M-04,Line-2,PROD-A10,85.0,11.63,1468,5.91,65.0,Op-Alice,Morning,2026-02-19 11:29,1,Surface Crack,REWORK
BAT-12611,M-02,Line-1,PROD-B20,69.7,9.03,1160,2.69,51.4,Op-David,Morning,2026-08-01 11:29,0,None,PASS
BAT-12612,M-02,Line-1,PROD-D40,75.9,7.91,1238,2.08,45.1,Op-Charlie,Night,2026-05-16 11:29,0,None,PASS
BAT-12613,M-05,Line-3,PROD-C30,76.8,9.3,1181,2.51,42.0,Op-Frank,Night,2026-05-04 11:29,0,None,PASS
BAT-12614,M-05,Line-3,PROD-B20,75.4,8.63,1263,2.18,48.7,Op-Bob,Morning,2026-06-01 11:29,0,None,PASS
BAT-12615,M-06,Line-3,PROD-C30,68.9,8.2,1144,1.9,53.9,Op-David,Night,2026-05-24 11:29,0,None,PASS
BAT-12616,M-05,Line-3,PROD-C30,71.5,8.75,1207,2.83,47.6,Op-Alice,Morning,2026-07-02 11:29,0,None,PASS
BAT-12617,M-04,Line-2,PROD-B20,78.1,9.7,1358,5.62,71.3,Op-David,Morning,2026-03-07 11:29,0,None,PASS
BAT-12618,M-06,Line-3,PROD-D40,73.8,9.14,1265,2.01,52.8,Op-Frank,Afternoon,2026-05-28 11:29,0,None,PASS
BAT-12619,M-05,Line-3,PROD-A10,70.5,9.72,1194,2.04,46.5,Op-Bob,Morning,2026-07-19 11:29,0,None,PASS
BAT-12620,M-02,Line-1,PROD-C30,72.3,8.67,1227,2.16,44.6,Op-Alice,Afternoon,2026-05-24 11:29,0,None,PASS
BAT-12621,M-03,Line-2,PROD-D40,70.9,8.29,1219,2.15,53.3,Op-David,Morning,2026-05-06 11:29,0,None,PASS
BAT-12622,M-02,Line-1,PROD-C30,70.9,9.49,1213,1.96,41.7,Op-Bob,Afternoon,2026-06-15 11:29,0,None,PASS
BAT-12623,M-07,Line-4,PROD-B20,79.0,7.75,1304,3.4,58.4,Op-David,Afternoon,2026-04-11 11:29,0,None,PASS
BAT-12624,M-03,Line-2,PROD-C30,76.1,8.46,1270,1.92,51.9,Op-Bob,Night,2026-05-04 11:29,0,None,PASS
BAT-12625,M-02,Line-1,PROD-A10,71.3,9.41,1250,2.19,53.4,Op-Alice,Morning,2026-02-12 11:29,0,None,PASS
BAT-12626,M-07,Line-4,PROD-D40,82.4,4.73,1365,3.13,57.4,Op-Alice,Night,2026-07-25 11:29,1,Dimensional Deviation,REWORK
BAT-12627,M-08,Line-4,PROD-B20,75.4,8.3,1228,2.81,42.0,Op-Alice,Morning,2026-04-25 11:29,0,None,PASS
BAT-12628,M-06,Line-3,PROD-C30,76.1,8.43,1237,2.79,48.5,Op-Frank,Night,2026-03-04 11:29,0,None,PASS
BAT-12629,M-05,Line-3,PROD-C30,73.5,7.76,1175,2.13,49.0,Op-Alice,Morning,2026-07-09 11:29,0,None,PASS
BAT-12630,M-01,Line-1,PROD-A10,71.5,8.05,1211,2.0,43.0,Op-Bob,Morning,2026-05-21 11:29,0,None,PASS
BAT-12631,M-08,Line-4,PROD-A10,74.6,8.09,1147,2.6,58.4,Op-Charlie,Night,2026-04-25 11:29,0,None,PASS
BAT-12632,M-02,Line-1,PROD-C30,76.0,9.07,1256,1.65,49.1,Op-Bob,Morning,2026-06-08 11:29,0,None,PASS
BAT-12633,M-05,Line-3,PROD-B20,75.9,9.13,1253,2.4,54.3,Op-Frank,Night,2026-06-21 11:29,0,None,PASS
BAT-12634,M-04,Line-2,PROD-C30,85.6,9.1,1384,2.87,73.1,Op-Alice,Afternoon,2026-05-07 11:29,1,Dimensional Deviation,SCRAP
BAT-12635,M-08,Line-4,PROD-C30,76.2,8.06,1203,2.28,49.2,Op-Elena,Afternoon,2026-04-26 11:29,0,None,PASS
BAT-12636,M-07,Line-4,PROD-D40,78.9,5.62,1398,2.64,59.3,Op-Bob,Afternoon,2026-07-30 11:29,1,Dimensional Deviation,REWORK
BAT-12637,M-03,Line-2,PROD-B20,70.0,8.42,1260,1.77,50.6,Op-Alice,Morning,2026-02-25 11:29,0,None,PASS
BAT-12638,M-02,Line-1,PROD-B20,72.8,8.36,1230,2.1,45.9,Op-Alice,Afternoon,2026-03-14 11:29,0,None,PASS
BAT-12639,M-02,Line-1,PROD-C30,73.5,8.43,1200,2.4,42.6,Op-Charlie,Night,2026-05-02 11:29,0,None,PASS
BAT-12640,M-08,Line-4,PROD-D40,75.6,8.51,1197,1.76,51.8,Op-David,Morning,2026-07-24 11:29,0,None,PASS
BAT-12641,M-05,Line-3,PROD-B20,74.4,8.62,1230,2.49,42.5,Op-David,Night,2026-02-18 11:29,0,None,PASS
BAT-12642,M-07,Line-4,PROD-B20,78.2,5.59,1250,3.2,57.2,Op-Charlie,Morning,2026-02-22 11:29,1,Dimensional Deviation,SCRAP
BAT-12643,M-05,Line-3,PROD-D40,71.5,9.14,1225,2.48,50.1,Op-Bob,Afternoon,2026-06-08 11:29,0,None,PASS
BAT-12644,M-07,Line-4,PROD-C30,75.1,5.9,1267,3.02,48.9,Op-David,Morning,2026-05-04 11:29,0,None,PASS
BAT-12645,M-07,Line-4,PROD-C30,82.9,4.96,1218,3.02,45.2,Op-Elena,Night,2026-03-29 11:29,1,Dimensional Deviation,SCRAP
BAT-12646,M-05,Line-3,PROD-D40,73.8,8.64,1197,1.51,48.9,Op-Alice,Afternoon,2026-05-06 11:29,0,None,PASS
BAT-12647,M-03,Line-2,PROD-B20,75.6,9.3,1237,2.85,45.5,Op-Elena,Night,2026-06-16 11:29,0,None,PASS
BAT-12648,M-04,Line-2,PROD-B20,78.9,8.41,1464,4.25,68.2,Op-David,Morning,2026-02-12 11:29,1,Dimensional Deviation,SCRAP
BAT-12649,M-06,Line-3,PROD-C30,74.1,7.9,1187,2.47,50.8,Op-Alice,Morning,2026-06-13 11:29,0,None,PASS
BAT-12650,M-04,Line-2,PROD-B20,90.2,10.9,1296,3.51,69.0,Op-Bob,Afternoon,2026-08-03 11:29,0,None,PASS
BAT-12651,M-05,Line-3,PROD-D40,79.0,9.09,1147,3.12,48.8,Op-Elena,Night,2026-07-16 11:29,0,None,PASS
BAT-12652,M-04,Line-2,PROD-D40,80.7,8.99,1461,6.13,63.3,Op-Frank,Morning,2026-06-06 11:29,0,None,PASS
BAT-12653,M-05,Line-3,PROD-D40,75.6,7.95,1166,1.33,40.0,Op-Alice,Afternoon,2026-05-06 11:29,1,Contamination,SCRAP
BAT-12654,M-02,Line-1,PROD-D40,75.8,9.15,1221,1.88,40.6,Op-David,Afternoon,2026-07-15 11:29,0,None,PASS
BAT-12655,M-06,Line-3,PROD-B20,76.1,8.94,1173,2.91,50.5,Op-David,Afternoon,2026-04-27 11:29,0,None,PASS
BAT-12656,M-01,Line-1,PROD-B20,75.3,8.69,1284,2.4,56.4,Op-Frank,Night,2026-04-16 11:29,0,None,PASS
BAT-12657,M-01,Line-1,PROD-B20,74.3,8.77,1224,1.5,46.9,Op-Alice,Morning,2026-06-05 11:29,0,None,PASS
BAT-12658,M-01,Line-1,PROD-D40,74.6,9.48,1189,2.21,49.0,Op-Alice,Morning,2026-04-21 11:29,0,None,PASS
BAT-12659,M-07,Line-4,PROD-A10,82.2,5.93,1390,3.83,53.5,Op-Elena,Night,2026-07-23 11:29,1,Surface Crack,SCRAP
BAT-12660,M-01,Line-1,PROD-D40,77.6,8.71,1206,2.37,42.3,Op-Elena,Morning,2026-06-26 11:29,0,None,PASS
BAT-12661,M-05,Line-3,PROD-A10,72.6,8.11,1179,2.28,39.7,Op-Bob,Afternoon,2026-07-03 11:29,0,None,PASS
BAT-12662,M-03,Line-2,PROD-B20,75.4,9.12,1147,2.82,43.5,Op-Alice,Night,2026-05-30 11:29,1,Dimensional Deviation,SCRAP
BAT-12663,M-01,Line-1,PROD-A10,73.7,8.22,1208,1.96,48.7,Op-Bob,Night,2026-04-17 11:29,0,None,PASS
BAT-12664,M-05,Line-3,PROD-C30,76.2,8.45,1186,2.86,49.2,Op-David,Morning,2026-05-30 11:29,0,None,PASS
BAT-12665,M-03,Line-2,PROD-C30,71.7,9.21,1245,2.24,51.7,Op-Alice,Afternoon,2026-04-30 11:29,0,None,PASS
BAT-12666,M-02,Line-1,PROD-A10,70.0,8.85,1271,2.61,44.8,Op-Bob,Morning,2026-02-10 11:29,0,None,PASS
BAT-12667,M-02,Line-1,PROD-C30,74.2,8.79,1344,2.22,43.5,Op-Bob,Morning,2026-06-05 11:29,0,None,PASS
BAT-12668,M-08,Line-4,PROD-A10,74.7,7.75,1235,2.14,49.2,Op-David,Night,2026-07-17 11:29,0,None,PASS
BAT-12669,M-02,Line-1,PROD-C30,74.8,9.16,1240,1.9,51.5,Op-Alice,Afternoon,2026-03-27 11:29,0,None,PASS
BAT-12670,M-04,Line-2,PROD-C30,82.6,10.41,1433,5.99,66.8,Op-Frank,Morning,2026-07-18 11:29,1,Surface Crack,SCRAP
BAT-12671,M-02,Line-1,PROD-A10,75.8,8.77,1241,1.89,43.4,Op-Bob,Morning,2026-05-08 11:29,0,None,PASS
BAT-12672,M-04,Line-2,PROD-D40,82.2,10.18,1537,6.37,56.3,Op-Frank,Afternoon,2026-02-17 11:29,1,Surface Crack,REWORK
BAT-12673,M-07,Line-4,PROD-A10,76.9,5.93,1338,2.93,51.1,Op-Elena,Afternoon,2026-04-05 11:29,1,Dimensional Deviation,SCRAP
BAT-12674,M-08,Line-4,PROD-A10,72.9,9.23,1194,2.16,46.6,Op-Frank,Morning,2026-07-28 11:29,0,None,PASS
BAT-12675,M-08,Line-4,PROD-D40,74.1,9.27,1203,1.88,47.6,Op-David,Afternoon,2026-07-24 11:29,0,None,PASS
BAT-12676,M-01,Line-1,PROD-A10,75.2,9.0,1218,2.81,53.3,Op-David,Morning,2026-02-10 11:29,0,None,PASS
BAT-12677,M-01,Line-1,PROD-C30,76.1,7.8,1230,1.31,41.1,Op-Frank,Afternoon,2026-05-27 11:29,0,None,PASS
BAT-12678,M-01,Line-1,PROD-C30,76.2,8.38,1272,1.91,45.3,Op-David,Morning,2026-03-16 11:29,0,None,PASS
BAT-12679,M-02,Line-1,PROD-B20,73.5,8.76,1165,1.71,42.8,Op-David,Afternoon,2026-07-01 11:29,0,None,PASS
BAT-12680,M-06,Line-3,PROD-A10,73.5,8.72,1181,2.3,57.4,Op-Elena,Morning,2026-07-23 11:29,0,None,PASS
BAT-12681,M-05,Line-3,PROD-D40,74.4,8.69,1238,1.76,49.0,Op-Charlie,Morning,2026-03-09 11:29,0,None,PASS
BAT-12682,M-05,Line-3,PROD-B20,74.0,8.58,1255,1.58,55.2,Op-Frank,Afternoon,2026-05-18 11:29,0,None,PASS
BAT-12683,M-05,Line-3,PROD-C30,74.3,9.13,1305,1.86,51.0,Op-David,Morning,2026-06-25 11:29,0,None,PASS
BAT-12684,M-08,Line-4,PROD-C30,75.0,8.92,1208,2.22,53.0,Op-Frank,Afternoon,2026-05-25 11:29,1,Color Variance,REWORK
BAT-12685,M-02,Line-1,PROD-B20,70.8,8.86,1221,1.95,45.4,Op-Elena,Night,2026-07-13 11:29,0,None,PASS
BAT-12686,M-06,Line-3,PROD-A10,71.7,8.57,1228,2.51,46.5,Op-Alice,Afternoon,2026-05-06 11:29,0,None,PASS
BAT-12687,M-02,Line-1,PROD-B20,75.2,8.69,1216,1.64,51.5,Op-Elena,Morning,2026-07-09 11:29,0,None,PASS
BAT-12688,M-04,Line-2,PROD-A10,88.4,10.71,1392,4.85,64.3,Op-Charlie,Afternoon,2026-06-30 11:29,1,Surface Crack,SCRAP
BAT-12689,M-02,Line-1,PROD-C30,77.4,8.64,1227,2.14,47.9,Op-Elena,Night,2026-04-27 11:29,0,None,PASS
BAT-12690,M-07,Line-4,PROD-A10,76.5,6.51,1437,2.08,61.8,Op-Charlie,Afternoon,2026-03-05 11:29,0,None,PASS
BAT-12691,M-05,Line-3,PROD-A10,74.4,8.46,1209,1.99,46.2,Op-Bob,Morning,2026-03-06 11:29,0,None,PASS
BAT-12692,M-01,Line-1,PROD-A10,71.3,8.93,1193,1.71,39.1,Op-David,Morning,2026-06-10 11:29,0,None,PASS
BAT-12693,M-07,Line-4,PROD-A10,84.8,7.31,1327,3.64,54.7,Op-Charlie,Morning,2026-07-11 11:29,0,None,PASS
BAT-12694,M-04,Line-2,PROD-A10,84.7,9.48,1466,3.88,75.2,Op-Charlie,Morning,2026-03-29 11:29,1,Surface Crack,REWORK
BAT-12695,M-02,Line-1,PROD-A10,71.4,7.94,1254,1.89,48.5,Op-David,Morning,2026-03-14 11:29,0,None,PASS
BAT-12696,M-04,Line-2,PROD-D40,79.4,9.31,1421,5.41,71.4,Op-Alice,Night,2026-06-23 11:29,1,Dimensional Deviation,REWORK
BAT-12697,M-04,Line-2,PROD-D40,87.4,10.53,1491,4.54,65.9,Op-Elena,Morning,2026-02-25 11:29,1,Surface Crack,SCRAP
BAT-12698,M-07,Line-4,PROD-B20,79.2,6.85,1431,3.63,53.3,Op-Elena,Afternoon,2026-05-09 11:29,1,Dimensional Deviation,SCRAP
